date,museum,daily_visitors
2015-08-25 00:00:00,Bristol Museum,2608.0
2015-08-25 00:00:00,The Georgian House Museum,185.0
2015-08-25 00:00:00,The Red Lodge Museum,107.0
2015-08-25 00:00:00,Blaise Castle House Museum,169.0
2015-08-25 00:00:00,Bristol Archives,22.0
2015-08-24 00:00:00,M Shed,2036.0
2015-08-24 00:00:00,Bristol Museum,5074.0
2015-08-24 00:00:00,The Georgian House Museum,0.0
2015-08-24 00:00:00,The Red Lodge Museum,0.0
2015-08-24 00:00:00,Blaise Castle House Museum,0.0
2015-08-24 00:00:00,Bristol Archives,0.0
2015-10-29 01:00:00,The Red Lodge Museum,66.0
2015-10-29 01:00:00,Blaise Castle House Museum,146.0
2015-09-09 00:00:00,The Red Lodge Museum,41.0
2015-10-29 01:00:00,Bristol Archives,38.0
2015-09-09 00:00:00,Blaise Castle House Museum,161.0
2015-10-28 01:00:00,M Shed,1853.0
2015-09-09 00:00:00,Bristol Archives,23.0
2015-10-28 01:00:00,Bristol Museum,1315.0
2015-09-08 00:00:00,M Shed,564.0
2015-10-28 01:00:00,The Georgian House Museum,135.0
2015-09-08 00:00:00,Bristol Museum,410.0
2015-10-28 01:00:00,The Red Lodge Museum,105.0
2015-09-08 00:00:00,The Georgian House Museum,0.0
2015-10-28 01:00:00,Blaise Castle House Museum,283.0
2015-09-08 00:00:00,The Red Lodge Museum,0.0
2015-10-28 01:00:00,Bristol Archives,46.0
2015-09-08 00:00:00,Blaise Castle House Museum,0.0
2015-10-27 01:00:00,M Shed,2323.0
2015-09-08 00:00:00,Bristol Archives,18.0
2015-10-27 01:00:00,Bristol Museum,1481.0
2015-09-07 00:00:00,M Shed,0.0
2015-10-27 01:00:00,The Georgian House Museum,0.0
2015-09-07 00:00:00,Bristol Museum,567.0
2015-10-27 01:00:00,The Red Lodge Museum,0.0
2015-09-07 00:00:00,The Georgian House Museum,0.0
2015-10-27 01:00:00,Blaise Castle House Museum,0.0
2015-09-07 00:00:00,The Red Lodge Museum,0.0
2015-10-27 01:00:00,Bristol Archives,18.0
2015-09-07 00:00:00,Blaise Castle House Museum,0.0
2015-10-26 01:00:00,M Shed,1381.0
2015-09-07 00:00:00,Bristol Archives,0.0
2015-10-26 01:00:00,Bristol Museum,1614.0
2015-09-06 00:00:00,M Shed,1760.0
2015-10-26 01:00:00,The Georgian House Museum,0.0
2015-09-06 00:00:00,Bristol Museum,1253.0
2015-10-26 01:00:00,The Red Lodge Museum,0.0
2015-09-06 00:00:00,The Georgian House Museum,60.0
2015-10-26 01:00:00,Blaise Castle House Museum,0.0
2015-10-26 01:00:00,Bristol Archives,0.0
2015-10-25 00:00:00,M Shed,1789.0
2015-10-25 00:00:00,Bristol Museum,2165.0
2015-10-25 00:00:00,The Georgian House Museum,116.0
2015-10-25 00:00:00,The Red Lodge Museum,113.0
2015-10-25 00:00:00,Blaise Castle House Museum,476.0
2015-10-25 00:00:00,Bristol Archives,0.0
2015-10-24 00:00:00,M Shed,3171.0
2015-10-24 00:00:00,Bristol Museum,3181.0
2015-10-24 00:00:00,The Georgian House Museum,80.0
2015-10-24 00:00:00,The Red Lodge Museum,139.0
2015-10-24 00:00:00,Blaise Castle House Museum,106.0
2015-10-24 00:00:00,Bristol Archives,0.0
2015-10-23 00:00:00,M Shed,1510.0
2015-10-23 00:00:00,Bristol Museum,1115.0
2015-10-23 00:00:00,The Georgian House Museum,0.0
2015-10-23 00:00:00,The Red Lodge Museum,0.0
2015-10-23 00:00:00,Blaise Castle House Museum,158.0
2015-10-23 00:00:00,Bristol Archives,16.0
2015-10-22 00:00:00,M Shed,1071.0
2015-10-22 00:00:00,Bristol Museum,865.0
2015-10-22 00:00:00,The Georgian House Museum,58.0
2015-10-22 00:00:00,The Red Lodge Museum,67.0
2015-10-22 00:00:00,Blaise Castle House Museum,232.0
2015-10-22 00:00:00,Bristol Archives,35.0
2015-10-21 00:00:00,M Shed,896.0
2015-10-21 00:00:00,Bristol Museum,931.0
2015-10-21 00:00:00,The Georgian House Museum,78.0
2015-10-21 00:00:00,The Red Lodge Museum,59.0
2015-10-21 00:00:00,Blaise Castle House Museum,0.0
2015-10-04 00:00:00,The Georgian House Museum,79.0
2015-09-06 00:00:00,The Red Lodge Museum,58.0
2015-10-21 00:00:00,Bristol Archives,26.0
2015-10-04 00:00:00,The Red Lodge Museum,57.0
2015-09-06 00:00:00,Blaise Castle House Museum,224.0
2015-10-20 00:00:00,M Shed,879.0
2015-10-04 00:00:00,Blaise Castle House Museum,286.0
2015-09-06 00:00:00,Bristol Archives,0.0
2015-10-20 00:00:00,Bristol Museum,640.0
2015-10-04 00:00:00,Bristol Archives,0.0
2015-09-05 00:00:00,M Shed,2005.0
2015-10-20 00:00:00,The Georgian House Museum,0.0
2015-10-03 00:00:00,M Shed,1887.0
2015-09-05 00:00:00,Bristol Museum,1628.0
2015-10-20 00:00:00,The Red Lodge Museum,0.0
2015-10-03 00:00:00,Bristol Museum,1259.0
2015-09-17 00:00:00,M Shed,864.0
2015-09-05 00:00:00,The Georgian House Museum,65.0
2015-10-20 00:00:00,Blaise Castle House Museum,0.0
2015-10-03 00:00:00,The Georgian House Museum,103.0
2015-09-05 00:00:00,The Red Lodge Museum,70.0
2015-09-17 00:00:00,Bristol Museum,607.0
2015-10-20 00:00:00,Bristol Archives,20.0
2015-10-03 00:00:00,The Red Lodge Museum,76.0
2015-09-05 00:00:00,Blaise Castle House Museum,221.0
2015-09-17 00:00:00,The Georgian House Museum,83.0
2015-10-19 00:00:00,M Shed,0.0
2015-10-03 00:00:00,Blaise Castle House Museum,278.0
2015-09-05 00:00:00,Bristol Archives,16.0
2015-09-17 00:00:00,The Red Lodge Museum,130.0
2015-10-19 00:00:00,Bristol Museum,627.0
2015-10-03 00:00:00,Bristol Archives,25.0
2015-09-04 00:00:00,M Shed,776.0
2015-09-17 00:00:00,Blaise Castle House Museum,48.0
2015-10-19 00:00:00,The Georgian House Museum,0.0
2015-10-02 00:00:00,M Shed,410.0
2015-09-04 00:00:00,Bristol Museum,521.0
2015-09-17 00:00:00,Bristol Archives,27.0
2015-10-19 00:00:00,The Red Lodge Museum,0.0
2015-10-02 00:00:00,Bristol Museum,869.0
2015-09-04 00:00:00,The Georgian House Museum,0.0
2015-09-16 00:00:00,M Shed,998.0
2015-10-19 00:00:00,Blaise Castle House Museum,0.0
2015-10-02 00:00:00,The Georgian House Museum,0.0
2015-09-04 00:00:00,The Red Lodge Museum,0.0
2015-09-16 00:00:00,Bristol Museum,712.0
2015-10-19 00:00:00,Bristol Archives,0.0
2015-10-02 00:00:00,The Red Lodge Museum,0.0
2015-09-04 00:00:00,Blaise Castle House Museum,73.0
2015-09-16 00:00:00,The Georgian House Museum,0.0
2015-10-18 00:00:00,M Shed,1745.0
2015-10-02 00:00:00,Blaise Castle House Museum,153.0
2015-10-02 00:00:00,Bristol Archives,20.0
2015-10-01 00:00:00,M Shed,388.0
2015-10-01 00:00:00,Bristol Museum,397.0
2015-10-01 00:00:00,The Georgian House Museum,50.0
2015-10-01 00:00:00,The Red Lodge Museum,46.0
2015-10-01 00:00:00,Blaise Castle House Museum,107.0
2015-10-01 00:00:00,Bristol Archives,28.0
2015-09-30 00:00:00,M Shed,381.0
2015-09-30 00:00:00,Bristol Museum,365.0
2015-09-30 00:00:00,The Georgian House Museum,130.0
2015-09-30 00:00:00,The Red Lodge Museum,122.0
2015-09-30 00:00:00,Blaise Castle House Museum,107.0
2015-09-30 00:00:00,Bristol Archives,25.0
2015-09-29 00:00:00,M Shed,1065.0
2015-09-29 00:00:00,Bristol Museum,500.0
2015-09-29 00:00:00,The Georgian House Museum,0.0
2015-09-29 00:00:00,The Red Lodge Museum,0.0
2015-09-29 00:00:00,Blaise Castle House Museum,0.0
2015-09-29 00:00:00,Bristol Archives,18.0
2015-09-28 00:00:00,M Shed,0.0
2015-09-28 00:00:00,Bristol Museum,643.0
2015-09-28 00:00:00,The Georgian House Museum,0.0
2015-09-28 00:00:00,The Red Lodge Museum,0.0
2015-09-28 00:00:00,Blaise Castle House Museum,0.0
2015-09-28 00:00:00,Bristol Archives,0.0
2015-09-27 00:00:00,M Shed,2452.0
2015-09-27 00:00:00,Bristol Museum,1072.0
2015-09-27 00:00:00,The Georgian House Museum,82.0
2015-09-27 00:00:00,The Red Lodge Museum,82.0
2015-09-27 00:00:00,Blaise Castle House Museum,350.0
2015-09-27 00:00:00,Bristol Archives,0.0
2015-09-26 00:00:00,M Shed,1838.0
2015-09-26 00:00:00,Bristol Museum,1049.0
2015-09-26 00:00:00,The Georgian House Museum,76.0
2015-09-26 00:00:00,The Red Lodge Museum,96.0
2015-09-04 00:00:00,Bristol Archives,14.0
2015-10-18 00:00:00,Bristol Museum,820.0
2015-09-16 00:00:00,The Red Lodge Museum,49.0
2015-09-03 00:00:00,M Shed,911.0
2015-10-18 00:00:00,The Georgian House Museum,111.0
2015-09-16 00:00:00,Blaise Castle House Museum,148.0
2015-09-03 00:00:00,Bristol Museum,650.0
2015-10-18 00:00:00,The Red Lodge Museum,86.0
2015-09-16 00:00:00,Bristol Archives,27.0
2015-09-03 00:00:00,The Georgian House Museum,68.0
2015-10-18 00:00:00,Blaise Castle House Museum,226.0
2015-09-15 00:00:00,M Shed,887.0
2015-09-03 00:00:00,The Red Lodge Museum,57.0
2015-10-18 00:00:00,Bristol Archives,0.0
2015-09-15 00:00:00,Bristol Museum,524.0
2015-09-03 00:00:00,Blaise Castle House Museum,118.0
2015-10-17 00:00:00,M Shed,2290.0
2015-09-15 00:00:00,The Georgian House Museum,0.0
2015-09-03 00:00:00,Bristol Archives,29.0
2015-10-17 00:00:00,Bristol Museum,545.0
2015-09-15 00:00:00,The Red Lodge Museum,0.0
2015-09-02 00:00:00,M Shed,1034.0
2015-10-17 00:00:00,The Georgian House Museum,89.0
2015-09-15 00:00:00,Blaise Castle House Museum,0.0
2015-09-02 00:00:00,Bristol Museum,799.0
2015-10-17 00:00:00,The Red Lodge Museum,100.0
2015-09-15 00:00:00,Bristol Archives,13.0
2015-09-02 00:00:00,The Georgian House Museum,56.0
2015-10-17 00:00:00,Blaise Castle House Museum,250.0
2015-09-14 00:00:00,M Shed,0.0
2015-09-02 00:00:00,The Red Lodge Museum,36.0
2015-10-17 00:00:00,Bristol Archives,0.0
2015-09-14 00:00:00,Bristol Museum,782.0
2015-09-02 00:00:00,Blaise Castle House Museum,150.0
2015-10-16 00:00:00,M Shed,648.0
2015-09-14 00:00:00,The Georgian House Museum,0.0
2015-09-02 00:00:00,Bristol Archives,35.0
2015-10-16 00:00:00,Bristol Museum,665.0
2015-09-14 00:00:00,The Red Lodge Museum,0.0
2015-09-01 00:00:00,M Shed,1265.0
2015-10-16 00:00:00,The Georgian House Museum,0.0
2015-09-14 00:00:00,Blaise Castle House Museum,0.0
2015-09-01 00:00:00,Bristol Museum,840.0
2015-10-16 00:00:00,The Red Lodge Museum,0.0
2015-10-16 00:00:00,Blaise Castle House Museum,168.0
2015-10-16 00:00:00,Bristol Archives,10.0
2015-10-15 00:00:00,M Shed,1071.0
2015-10-15 00:00:00,Bristol Museum,569.0
2015-10-15 00:00:00,The Georgian House Museum,66.0
2015-10-15 00:00:00,The Red Lodge Museum,50.0
2015-10-15 00:00:00,Blaise Castle House Museum,129.0
2015-10-15 00:00:00,Bristol Archives,28.0
2015-10-14 00:00:00,M Shed,876.0
2015-10-14 00:00:00,Bristol Museum,442.0
2015-10-14 00:00:00,The Georgian House Museum,83.0
2015-10-14 00:00:00,The Red Lodge Museum,95.0
2015-10-14 00:00:00,Blaise Castle House Museum,0.0
2015-10-14 00:00:00,Bristol Archives,21.0
2015-10-13 00:00:00,M Shed,634.0
2015-10-13 00:00:00,Bristol Museum,580.0
2015-10-13 00:00:00,The Georgian House Museum,0.0
2015-10-13 00:00:00,The Red Lodge Museum,0.0
2015-10-13 00:00:00,Blaise Castle House Museum,0.0
2015-10-13 00:00:00,Bristol Archives,17.0
2015-09-01 00:00:00,The Georgian House Museum,0.0
2015-09-01 00:00:00,The Red Lodge Museum,0.0
2015-09-14 00:00:00,Bristol Archives,0.0
2015-09-13 00:00:00,M Shed,1292.0
2015-09-13 00:00:00,Bristol Museum,1312.0
2015-09-13 00:00:00,The Georgian House Museum,209.0
2015-09-13 00:00:00,The Red Lodge Museum,200.0
2015-09-13 00:00:00,Blaise Castle House Museum,249.0
2015-09-13 00:00:00,Bristol Archives,0.0
2015-09-12 00:00:00,M Shed,3079.0
2015-09-12 00:00:00,Bristol Museum,3848.0
2015-09-12 00:00:00,The Georgian House Museum,711.0
2015-09-12 00:00:00,The Red Lodge Museum,1584.0
2015-09-12 00:00:00,Blaise Castle House Museum,562.0
2015-09-12 00:00:00,Bristol Archives,131.0
2015-09-11 00:00:00,M Shed,602.0
2015-09-11 00:00:00,Bristol Museum,918.0
2015-09-11 00:00:00,The Georgian House Museum,0.0
2015-09-11 00:00:00,The Red Lodge Museum,0.0
2015-09-11 00:00:00,Blaise Castle House Museum,152.0
2015-09-11 00:00:00,Bristol Archives,16.0
2015-09-10 00:00:00,M Shed,834.0
2015-09-10 00:00:00,Bristol Museum,567.0
2015-09-10 00:00:00,The Georgian House Museum,63.0
2015-09-10 00:00:00,The Red Lodge Museum,71.0
2015-09-10 00:00:00,Blaise Castle House Museum,86.0
2015-09-10 00:00:00,Bristol Archives,54.0
2015-09-09 00:00:00,M Shed,677.0
2015-09-09 00:00:00,Bristol Museum,550.0
2015-07-19 00:00:00,The Georgian House Museum,59.0
2015-07-19 00:00:00,The Red Lodge Museum,48.0
2015-08-15 00:00:00,The Georgian House Museum,120.0
2015-07-19 00:00:00,Blaise Castle House Museum,202.0
2015-08-15 00:00:00,The Red Lodge Museum,99.0
2015-07-19 00:00:00,Bristol Archives,0.0
2015-08-15 00:00:00,Blaise Castle House Museum,302.0
2015-07-18 00:00:00,M Shed,6460.0
2015-07-27 00:00:00,M Shed,2612.0
2015-08-15 00:00:00,Bristol Archives,0.0
2015-07-18 00:00:00,Bristol Museum,4085.0
2015-08-23 00:00:00,M Shed,2653.0
2015-08-07 00:00:00,Blaise Castle House Museum,144.0
2015-08-14 00:00:00,M Shed,2231.0
2015-07-27 00:00:00,Bristol Museum,3938.0
2015-06-24 00:00:00,The Georgian House Museum,94.0
2015-07-18 00:00:00,The Georgian House Museum,85.0
2015-08-23 00:00:00,Bristol Museum,3587.0
2015-08-07 00:00:00,Bristol Archives,13.0
2015-08-14 00:00:00,Bristol Museum,2201.0
2015-07-27 00:00:00,The Georgian House Museum,0.0
2015-06-24 00:00:00,The Red Lodge Museum,74.0
2015-07-18 00:00:00,The Red Lodge Museum,62.0
2015-08-23 00:00:00,The Georgian House Museum,121.0
2015-08-06 00:00:00,M Shed,2261.0
2015-08-14 00:00:00,The Georgian House Museum,244.0
2015-07-11 00:00:00,Blaise Castle House Museum,194.0
2015-07-27 00:00:00,The Red Lodge Museum,0.0
2015-06-24 00:00:00,Blaise Castle House Museum,88.0
2015-07-02 00:00:00,M Shed,1451.0
2015-07-18 00:00:00,Blaise Castle House Museum,188.0
2015-08-23 00:00:00,The Red Lodge Museum,112.0
2015-08-06 00:00:00,Bristol Museum,2164.0
2015-08-14 00:00:00,The Red Lodge Museum,79.0
2015-07-27 00:00:00,Blaise Castle House Museum,0.0
2015-07-11 00:00:00,Bristol Archives,10.0
2015-08-23 00:00:00,Blaise Castle House Museum,46.0
2015-08-06 00:00:00,The Georgian House Museum,112.0
2015-07-27 00:00:00,Bristol Archives,0.0
2015-08-23 00:00:00,Bristol Archives,0.0
2015-07-10 00:00:00,M Shed,1489.0
2015-08-14 00:00:00,Blaise Castle House Museum,104.0
2015-07-18 00:00:00,Bristol Archives,0.0
2015-07-02 00:00:00,Bristol Museum,833.0
2015-06-24 00:00:00,Bristol Archives,22.0
2015-08-22 00:00:00,M Shed,2903.0
2015-07-17 00:00:00,M Shed,1764.0
2015-07-10 00:00:00,Bristol Museum,1986.0
2015-07-02 00:00:00,The Georgian House Museum,82.0
2015-08-06 00:00:00,The Red Lodge Museum,101.0
2015-07-26 00:00:00,M Shed,2841.0
2015-06-23 00:00:00,M Shed,867.0
2015-08-14 00:00:00,Bristol Archives,16.0
2015-08-22 00:00:00,Bristol Museum,5628.0
2015-07-17 00:00:00,Bristol Museum,950.0
2015-07-10 00:00:00,The Georgian House Museum,69.0
2015-07-02 00:00:00,The Red Lodge Museum,52.0
2015-08-06 00:00:00,Blaise Castle House Museum,112.0
2015-07-26 00:00:00,Bristol Museum,3578.0
2015-06-23 00:00:00,Bristol Museum,696.0
2015-08-13 00:00:00,M Shed,2125.0
2015-08-22 00:00:00,The Georgian House Museum,119.0
2015-07-17 00:00:00,The Georgian House Museum,50.0
2015-07-10 00:00:00,The Red Lodge Museum,35.0
2015-07-02 00:00:00,Blaise Castle House Museum,162.0
2015-08-06 00:00:00,Bristol Archives,45.0
2015-07-26 00:00:00,The Georgian House Museum,177.0
2015-06-23 00:00:00,The Georgian House Museum,0.0
2015-08-13 00:00:00,Bristol Museum,3782.0
2015-08-22 00:00:00,The Red Lodge Museum,101.0
2015-07-17 00:00:00,The Red Lodge Museum,62.0
2015-07-10 00:00:00,Blaise Castle House Museum,111.0
2015-07-02 00:00:00,Bristol Archives,34.0
2015-08-05 00:00:00,M Shed,2912.0
2015-07-26 00:00:00,The Red Lodge Museum,150.0
2015-06-23 00:00:00,The Red Lodge Museum,0.0
2015-08-13 00:00:00,The Georgian House Museum,157.0
2015-08-22 00:00:00,Blaise Castle House Museum,219.0
2015-07-17 00:00:00,Blaise Castle House Museum,61.0
2015-07-10 00:00:00,Bristol Archives,12.0
2015-07-01 00:00:00,M Shed,968.0
2015-08-05 00:00:00,Bristol Museum,2425.0
2015-07-26 00:00:00,Blaise Castle House Museum,532.0
2015-06-23 00:00:00,Blaise Castle House Museum,0.0
2015-08-13 00:00:00,The Red Lodge Museum,153.0
2015-08-22 00:00:00,Bristol Archives,0.0
2015-07-17 00:00:00,Bristol Archives,17.0
2015-07-09 00:00:00,M Shed,1698.0
2015-07-01 00:00:00,Bristol Museum,620.0
2015-08-05 00:00:00,The Georgian House Museum,180.0
2015-07-26 00:00:00,Bristol Archives,0.0
2015-06-23 00:00:00,Bristol Archives,20.0
2015-08-13 00:00:00,Blaise Castle House Museum,140.0
2015-08-21 00:00:00,M Shed,2076.0
2015-07-16 00:00:00,M Shed,1291.0
2015-07-09 00:00:00,Bristol Museum,1520.0
2015-07-01 00:00:00,The Georgian House Museum,78.0
2015-08-05 00:00:00,The Red Lodge Museum,158.0
2015-07-25 00:00:00,M Shed,4007.0
2015-06-22 00:00:00,M Shed,0.0
2015-08-13 00:00:00,Bristol Archives,24.0
2015-08-21 00:00:00,Bristol Museum,2051.0
2015-07-16 00:00:00,Bristol Museum,944.0
2015-07-09 00:00:00,The Georgian House Museum,105.0
2015-07-01 00:00:00,The Red Lodge Museum,39.0
2015-08-05 00:00:00,Blaise Castle House Museum,180.0
2015-07-25 00:00:00,Bristol Museum,2929.0
2015-06-22 00:00:00,Bristol Museum,796.0
2015-08-12 00:00:00,M Shed,2497.0
2015-08-21 00:00:00,The Georgian House Museum,122.0
2015-07-16 00:00:00,The Georgian House Museum,105.0
2015-07-09 00:00:00,The Red Lodge Museum,60.0
2015-07-01 00:00:00,Blaise Castle House Museum,118.0
2015-08-05 00:00:00,Bristol Archives,27.0
2015-08-04 00:00:00,M Shed,2801.0
2015-08-04 00:00:00,Bristol Museum,2187.0
2015-08-04 00:00:00,The Georgian House Museum,116.0
2015-08-04 00:00:00,The Red Lodge Museum,110.0
2015-08-04 00:00:00,Blaise Castle House Museum,136.0
2015-08-04 00:00:00,Bristol Archives,10.0
2015-08-03 00:00:00,M Shed,2055.0
2015-08-03 00:00:00,Bristol Museum,3470.0
2015-08-03 00:00:00,The Georgian House Museum,0.0
2015-08-03 00:00:00,The Red Lodge Museum,0.0
2015-08-03 00:00:00,Blaise Castle House Museum,0.0
2015-08-03 00:00:00,Bristol Archives,0.0
2015-07-31 00:00:00,M Shed,1963.0
2015-07-31 00:00:00,Bristol Museum,2225.0
2015-07-31 00:00:00,The Georgian House Museum,96.0
2015-07-31 00:00:00,The Red Lodge Museum,77.0
2015-07-31 00:00:00,Blaise Castle House Museum,243.0
2015-07-31 00:00:00,Bristol Archives,14.0
2015-07-30 00:00:00,M Shed,2386.0
2015-07-30 00:00:00,Bristol Museum,4021.0
2015-07-30 00:00:00,The Georgian House Museum,97.0
2015-07-30 00:00:00,The Red Lodge Museum,89.0
2015-07-30 00:00:00,Blaise Castle House Museum,335.0
2015-07-30 00:00:00,Bristol Archives,66.0
2015-07-29 00:00:00,M Shed,2508.0
2015-07-29 00:00:00,Bristol Museum,2227.0
2015-07-29 00:00:00,The Georgian House Museum,192.0
2015-07-29 00:00:00,The Red Lodge Museum,93.0
2015-07-29 00:00:00,Blaise Castle House Museum,93.0
2015-07-29 00:00:00,Bristol Archives,20.0
2015-07-28 00:00:00,M Shed,3351.0
2015-07-28 00:00:00,Bristol Museum,3294.0
2015-07-28 00:00:00,The Georgian House Museum,151.0
2015-07-28 00:00:00,The Red Lodge Museum,97.0
2015-07-28 00:00:00,Blaise Castle House Museum,283.0
2015-07-28 00:00:00,Bristol Archives,21.0
2015-07-16 00:00:00,The Red Lodge Museum,60.0
2015-07-25 00:00:00,The Georgian House Museum,143.0
2015-07-09 00:00:00,Blaise Castle House Museum,114.0
2015-08-12 00:00:00,Bristol Museum,2627.0
2015-07-01 00:00:00,Bristol Archives,20.0
2015-06-22 00:00:00,The Georgian House Museum,0.0
2015-08-21 00:00:00,The Red Lodge Museum,61.0
2015-07-16 00:00:00,Blaise Castle House Museum,109.0
2015-07-25 00:00:00,The Red Lodge Museum,75.0
2015-07-09 00:00:00,Bristol Archives,21.0
2015-08-12 00:00:00,The Georgian House Museum,151.0
2015-06-30 00:00:00,M Shed,874.0
2015-06-22 00:00:00,The Red Lodge Museum,0.0
2015-08-21 00:00:00,Blaise Castle House Museum,228.0
2015-07-16 00:00:00,Bristol Archives,32.0
2015-07-25 00:00:00,Blaise Castle House Museum,344.0
2015-07-08 00:00:00,M Shed,1251.0
2015-08-12 00:00:00,The Red Lodge Museum,116.0
2015-06-30 00:00:00,Bristol Museum,590.0
2015-06-22 00:00:00,Blaise Castle House Museum,0.0
2015-08-21 00:00:00,Bristol Archives,18.0
2015-07-15 00:00:00,M Shed,1532.0
2015-07-25 00:00:00,Bristol Archives,0.0
2015-07-08 00:00:00,Bristol Museum,1695.0
2015-08-12 00:00:00,Blaise Castle House Museum,290.0
2015-06-30 00:00:00,The Georgian House Museum,0.0
2015-06-22 00:00:00,Bristol Archives,0.0
2015-08-20 00:00:00,M Shed,2439.0
2015-07-15 00:00:00,Bristol Museum,1955.0
2015-07-24 00:00:00,M Shed,1926.0
2015-07-08 00:00:00,The Georgian House Museum,89.0
2015-08-12 00:00:00,Bristol Archives,17.0
2015-06-30 00:00:00,The Red Lodge Museum,0.0
2015-06-21 00:00:00,M Shed,1689.0
2015-08-20 00:00:00,Bristol Museum,2129.0
2015-07-15 00:00:00,The Georgian House Museum,109.0
2015-07-24 00:00:00,Bristol Museum,1962.0
2015-07-08 00:00:00,The Red Lodge Museum,60.0
2015-08-11 00:00:00,M Shed,2457.0
2015-06-30 00:00:00,Blaise Castle House Museum,0.0
2015-06-21 00:00:00,Bristol Museum,1126.0
2015-08-20 00:00:00,The Georgian House Museum,114.0
2015-07-15 00:00:00,The Red Lodge Museum,107.0
2015-07-15 00:00:00,Blaise Castle House Museum,109.0
2015-07-15 00:00:00,Bristol Archives,25.0
2015-07-14 00:00:00,M Shed,1538.0
2015-07-14 00:00:00,Bristol Museum,1505.0
2015-07-14 00:00:00,The Georgian House Museum,121.0
2015-07-14 00:00:00,The Red Lodge Museum,65.0
2015-07-14 00:00:00,Blaise Castle House Museum,88.0
2015-07-14 00:00:00,Bristol Archives,21.0
2015-07-13 00:00:00,M Shed,0.0
2015-07-13 00:00:00,Bristol Museum,1963.0
2015-07-13 00:00:00,The Georgian House Museum,0.0
2015-07-13 00:00:00,The Red Lodge Museum,0.0
2015-07-13 00:00:00,Blaise Castle House Museum,0.0
2015-07-13 00:00:00,Bristol Archives,0.0
2015-07-12 00:00:00,M Shed,3155.0
2015-07-12 00:00:00,Bristol Museum,3151.0
2015-07-12 00:00:00,The Georgian House Museum,92.0
2015-07-12 00:00:00,The Red Lodge Museum,66.0
2015-07-12 00:00:00,Blaise Castle House Museum,70.0
2015-07-12 00:00:00,Bristol Archives,0.0
2015-07-11 00:00:00,M Shed,3691.0
2015-07-11 00:00:00,Bristol Museum,3870.0
2015-07-11 00:00:00,The Georgian House Museum,116.0
2015-07-11 00:00:00,The Red Lodge Museum,88.0
2015-07-24 00:00:00,The Georgian House Museum,121.0
2015-07-08 00:00:00,Blaise Castle House Museum,107.0
2015-06-21 00:00:00,The Georgian House Museum,117.0
2015-06-30 00:00:00,Bristol Archives,12.0
2015-08-20 00:00:00,The Red Lodge Museum,100.0
2015-07-24 00:00:00,The Red Lodge Museum,49.0
2015-08-11 00:00:00,Bristol Museum,2954.0
2015-07-08 00:00:00,Bristol Archives,30.0
2015-06-21 00:00:00,The Red Lodge Museum,64.0
